name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;conditions
bangkalan;20/04/2024 22:00;29.8;38.7;27.2;86.15;0;0;;0;0;14.8;8.8;90;1009.2;38.3;10;0;0;0;30;Partially cloudy
bangkalan;20/04/2024 23:00;30;40.4;28;89.07;0;0;;0;0;14.4;11.2;90;1009;27.5;10;0;0;0;30;Partially cloudy
bangkalan;21/04/2024 00:00;29;38.2;28;94.36;0;0;rain;0;0;15.5;11.2;90;1008;27.5;10;0;0;0;30;Partially cloudy
bangkalan;21/04/2024 01:00;29.2;37.7;27.3;89.36;0;0;;0;0;14;6.1;147;1008.3;38.3;8;0;0;0;30;Partially cloudy
bangkalan;21/04/2024 02:00;28;34.5;27;94.32;0;0;;0;0;14.4;11.2;260;1008;50;6;0;0;0;30;Partially cloudy
bangkalan;21/04/2024 03:00;25;25;24;94.19;0;0;;0;0;13.7;7.6;310;1008;50;3;0;0;0;30;Partially cloudy
bangkalan;21/04/2024 04:00;25.8;25.8;25.4;97.66;28;100;rain;0;0;13;3.7;280;1007.3;51.6;4;0;0;0;30;Rain, Partially cloudy
bangkalan;21/04/2024 05:00;26;26;26;100;0;0;;0;0;11.5;7.6;230;1007;27.5;4;0;0;0;10;Partially cloudy
bangkalan;21/04/2024 06:00;26;26;25;94.23;0;0;rain;0;0;10.4;7.6;260;1008;27.5;10;9;0;0;10;Partially cloudy
bangkalan;21/04/2024 07:00;27;30.9;25.6;92.17;0;0;rain;;0;12.2;2.9;303;1008.7;66.3;10;113;0.4;1;30;Partially cloudy
bangkalan;21/04/2024 08:00;29;34.5;25;79.06;0;0;;0;0;14.4;5.4;250;1009;27.5;10;322;1.2;3;30;Partially cloudy
bangkalan;21/04/2024 09:00;30;37.4;26;79.2;0;0;;0;0;16.9;3.6;109.9;1009;27.5;10;479;1.7;5;30;Partially cloudy
bangkalan;21/04/2024 10:00;31.9;42.1;26.9;74.94;0;0;;0;0;15.8;8.2;60;1009.1;60;10;580;2.1;6;30;Partially cloudy
bangkalan;21/04/2024 11:00;32;40.6;26;70.66;0;0;rain;0;0;13;14.8;60;1008;50;10;840;3;8;30;Partially cloudy
bangkalan;21/04/2024 12:00;32;40.6;26;70.66;0;0;;0;0;11.9;14.8;60;1008;50;10;847;3;8;30;Partially cloudy
bangkalan;21/04/2024 13:00;30.7;38.7;26;76.29;0;0;;0;0;13;8.2;357;1007.6;81.7;10;781;2.8;8;30;Partially cloudy
bangkalan;21/04/2024 14:00;31;39.1;26;74.79;0;0;;0;0;13;11.2;30;1007;50;10;580;2.1;6;30;Partially cloudy
bangkalan;21/04/2024 15:00;29;34.5;25;79.06;0;0;;0;0;11.9;9.4;210;1007;50;10;447;1.6;4;60;Partially cloudy
bangkalan;21/04/2024 16:00;29;35;25.5;81.24;0;0;rain;0;0;12.2;8.2;151;1007.5;83.2;9.5;279;1;3;60;Partially cloudy
bangkalan;21/04/2024 17:00;28;32.7;25;83.79;0;0;rain;0;0;10.8;7.6;120;1007;50;10;86;0.3;1;30;Partially cloudy
bangkalan;21/04/2024 18:00;28;33.6;26;88.92;0;0;rain;0;0;7.2;7.6;210;1008;50;10;0;0;0;10;Partially cloudy
bangkalan;21/04/2024 19:00;28.1;33.3;25.6;86.65;0.5;100;rain;0;0;7.9;1.1;210;1009.4;83.2;8;0;0;0;10;Rain, Partially cloudy
bangkalan;21/04/2024 20:00;27;31.2;26;94.27;0;0;rain;0;0;7.9;7.6;260;1010;50;8;0;0;0;10;Partially cloudy
bangkalan;21/04/2024 21:00;27;30.6;25;88.84;0;0;rain;0;0;8.6;9.4;260;1010;50;8;0;0;0;10;Partially cloudy
bangkalan;21/04/2024 22:00;26.9;30.5;25;89.36;0.5;100;rain;0;0;5.8;4.8;310;1010.3;63.3;5;0;0;0;10;Rain, Partially cloudy
bangkalan;21/04/2024 23:00;27;31.2;26;94.27;0;0;;0;0;5.4;7.6;280;1010;27.5;5;0;0;0;10;Partially cloudy
bangkalan;22/04/2024 00:00;26;26;25;94.23;0;0;;0;0;4.7;5.4;240;1009;27.5;4;0;0;0;10;Partially cloudy
bangkalan;22/04/2024 01:00;26.4;26.4;25.1;92.74;0.5;100;rain;0;0;9.4;3.5;243;1009.2;69.4;5.6;0;0;0;10;Rain, Partially cloudy
bangkalan;22/04/2024 02:00;26;26;25;94.23;0;0;;0;0;13.3;7.6;260;1008;27.5;4;0;0;0;10;Partially cloudy
bangkalan;22/04/2024 03:00;26;26;25;94.23;0;0;;0;0;14.4;5.4;230;1008;27.5;4;0;0;0;10;Partially cloudy
bangkalan;22/04/2024 04:00;26;26;25;94.05;0;0;;0;0;15.5;6.2;237;1007.3;45;4;0;0;0;10;Partially cloudy
bangkalan;22/04/2024 05:00;26;26;25;94.23;0;0;;0;0;16.9;11.2;230;1008;27.5;4;0;0;0;10;Partially cloudy
bangkalan;22/04/2024 06:00;26;26;25;94.23;0;0;;0;0;15.5;3.6;240;1008;27.5;4;3;0;0;10;Partially cloudy
bangkalan;22/04/2024 07:00;26.9;30.8;25.8;93.71;0;0;;;0;9.7;6.1;257;1009.3;38.3;5;53;0.2;1;10;Partially cloudy
bangkalan;22/04/2024 08:00;28;33.6;26;88.92;0;0;;0;0;4;7.6;270;1010;27.5;10;327;1.2;3;30;Partially cloudy
bangkalan;22/04/2024 09:00;31;40.6;27;79.33;0;0;;0;0;6.5;3.6;99.8;1010;27.5;10;520;1.9;5;30;Partially cloudy
bangkalan;22/04/2024 10:00;30.9;38.5;25.7;73.89;0;0;;0;0;10.4;9.8;276;1010.4;60;9.5;612;2.2;6;30;Partially cloudy
bangkalan;22/04/2024 11:00;33;39.3;24;59.27;0;0;;0;0;10.1;9.4;70;1009;27.5;10;750;2.7;8;30;Partially cloudy
bangkalan;22/04/2024 12:00;33;40.6;25;62.93;0;0;rain;0;0;10.1;11.2;8.1;1008;27.5;10;611;2.2;6;30;Partially cloudy
bangkalan;22/04/2024 13:00;32.3;40.2;25.4;66.93;0;0;rain;0;0;6.1;13.4;289;1007.3;60.9;10;434;1.6;4;30;Partially cloudy
bangkalan;22/04/2024 14:00;33;40.6;25;62.93;0;0;;0;0;4.3;9.4;10;1006;27.5;10;530;1.9;5;30;Partially cloudy
bangkalan;22/04/2024 15:00;32;39.2;25;66.58;0;0;rain;0;0;2.9;13;50;1005;27.5;10;417;1.5;4;30;Partially cloudy
bangkalan;22/04/2024 16:00;32;38.9;24.8;65.67;0;0;;0;0;2.2;13;80;1005.4;45;10;225;0.8;2;30;Partially cloudy
bangkalan;22/04/2024 17:00;30;38.8;27;84.01;0;0;;0;0;10.1;20.5;90;1006;27.5;10;59;0.2;1;30;Partially cloudy
bangkalan;22/04/2024 18:00;30;37.4;26;79.2;0;0;;0;0;18.4;18.4;70;1006;27.5;10;0;0;0;30;Partially cloudy
bangkalan;22/04/2024 19:00;30.2;38.1;26.2;79.22;0;0;;0;0;20.2;11.2;79;1008;66.3;8;0;0;0;30;Partially cloudy
bangkalan;22/04/2024 20:00;30;36.2;25;74.63;0;0;;0;0;18;18.4;90;1008;27.5;8;0;0;0;30;Partially cloudy
bangkalan;22/04/2024 21:00;30;36.2;25;74.63;0;0;;0;0;13.3;13;100;1009;27.5;8;0;0;0;30;Partially cloudy
bangkalan;22/04/2024 22:00;27.5;32.4;25.9;90.66;0;0;;0;0;14;12.4;27;1009.5;89.3;6;0;0;0;30;Partially cloudy
bangkalan;22/04/2024 23:00;27;31.2;26;94.27;0;0;;0;0;13.3;5.4;30;1009;50;6;0;0;0;30;Partially cloudy
bangkalan;23/04/2024 00:00;27;31.2;26;94.27;0;0;;0;0;11.5;11.2;20;1009;89;6;0;0;0;30;Partially cloudy
bangkalan;23/04/2024 01:00;26;26;24.9;93.3;4;100;rain;0;0;10.1;3;130;1008.1;89.3;6;0;0;0;30;Rain, Partially cloudy
bangkalan;23/04/2024 02:00;27;30.6;25;88.84;0;0;;0;0;10.8;7.6;60;1007;50;6;0;0;0;30;Partially cloudy
bangkalan;23/04/2024 03:00;27;31.2;26;94.27;0;0;;0;0;14;7.6;250;1007;27.5;6;0;0;0;30;Partially cloudy
bangkalan;23/04/2024 04:00;27.3;32.4;26.5;95.15;0;0;;0;0;12.2;3.5;240;1007.3;61.5;7.5;0;0;0;10;Partially cloudy
bangkalan;23/04/2024 05:00;27;31.8;27;100;0;0;;0;0;11.2;1.8;131.2;1007;50;6;0;0;0;10;Partially cloudy
bangkalan;23/04/2024 06:00;27;31.2;26;94.27;0;0;;0;0;10.4;3.6;120;1007;27.5;3;4;0;0;10;Partially cloudy
bangkalan;23/04/2024 07:00;27.8;33.7;26.7;93.94;0;0;rain;;0;11.5;7.6;257;1008.2;60;6;61;0.2;1;30;Partially cloudy
bangkalan;23/04/2024 08:00;29;36.8;27;88.99;0;0;;0;0;9.4;3.6;220;1009;27.5;8;199;0.7;2;30;Partially cloudy
bangkalan;23/04/2024 09:00;30;37.4;26;79.2;0;0;;0;0;13.3;7.6;140;1009;50;10;401;1.4;4;30;Partially cloudy
bangkalan;23/04/2024 10:00;29.8;37.7;26.5;82.64;0;0;;0;0;13;8.8;104;1009.4;76.3;8.9;662;2.4;7;30;Partially cloudy
bangkalan;23/04/2024 11:00;31;40.6;27;79.33;0;0;;0;0;9.4;11.2;50;1008;50;10;809;2.9;8;15;Partially cloudy
bangkalan;23/04/2024 12:00;32;42.3;27;74.95;0;0;;0;0;7.2;14.8;100;1007;50;10;691;2.5;7;30;Partially cloudy
bangkalan;23/04/2024 13:00;32;43.2;27.5;77.18;0;0;;0;0;7.6;15.4;63;1006.3;60;10;394;1.4;4;30;Partially cloudy
bangkalan;23/04/2024 14:00;30;38.8;27;84.01;0;0;;0;0;7.9;13;60;1005;50;10;346;1.2;3;30;Partially cloudy
bangkalan;23/04/2024 15:00;30;38.8;27;84.01;0;0;;0;0;10.8;16.6;70;1004;50;10;187;0.7;2;30;Partially cloudy
bangkalan;23/04/2024 16:00;30.6;39.8;26.9;80.85;0;0;;0;0;13;10;87;1005.5;72.4;10;123;0.4;1;30;Partially cloudy
bangkalan;23/04/2024 17:00;30;38.8;27;84.01;0;0;rain;0;0;14.8;18.4;70;1006;50;10;84;0.3;1;30;Partially cloudy
bangkalan;23/04/2024 18:00;29;36.8;27;88.99;0;0;;0;0;13.7;11.2;90;1007;50;9;0;0;0;30;Partially cloudy
bangkalan;23/04/2024 19:00;29.3;36.7;26.4;84.21;0;0;;0;0;16.9;4.2;87;1008.2;72.4;8;0;0;0;30;Partially cloudy
bangkalan;23/04/2024 20:00;27;30.6;25;88.84;0;0;;0;0;18.7;9.4;240;1009;50;7;0;0;0;30;Partially cloudy
bangkalan;23/04/2024 21:00;27;30.6;25;88.84;0;0;;0;0;17.3;5.4;270;1009;50;7;0;0;0;30;Partially cloudy
bangkalan;23/04/2024 22:00;26.9;30.7;25.3;90.61;3;100;rain;0;0;13.7;4.8;257;1009.3;63.3;7;0;0;0;30;Rain, Partially cloudy
bangkalan;23/04/2024 23:00;27;31.2;26;94.27;0;0;;0;0;13;11.2;10;1009;50;7;0;0;0;30;Partially cloudy
bangkalan;24/04/2024 00:00;26;26;25;94.23;0;0;;0;0;13.3;1.8;205.7;1008;50;7;0;0;0;30;Partially cloudy
bangkalan;24/04/2024 01:00;26.5;26.5;25.5;94.43;0;0;;0;0;10.8;3.1;237;1007.7;76.3;7.5;0;0;0;10;Partially cloudy
bangkalan;24/04/2024 02:00;26;26;25;94.23;0;0;;0;0;6.5;9.4;270;1007;27.5;5;0;0;0;10;Partially cloudy
bangkalan;24/04/2024 03:00;26;26;25;94.23;0;0;;0;0;4.3;9.4;270;1006;50;5;0;0;0;10;Partially cloudy
bangkalan;24/04/2024 04:00;26;26;25.2;94.99;0;0;;0;0;8.6;6.8;250;1007.1;60;5;0;0;0;10;Partially cloudy
bangkalan;24/04/2024 05:00;26;26;25;94.23;0;0;;0;0;10.1;1.8;201.5;1007;27.5;3;0;0;0;10;Partially cloudy
bangkalan;24/04/2024 06:00;26;26;25;94.23;0;0;;0;0;5;5.4;240;1008;27.5;3;6;0;0;10;Partially cloudy
bangkalan;24/04/2024 07:00;26.2;26.2;25.9;98.24;0;0;;;0;4;3.6;207;1008.4;48.3;3.7;123;0.4;1;10;Partially cloudy
bangkalan;24/04/2024 08:00;28;33.6;26;88.92;0;0;;0;0;5;5.4;150;1009;27.5;4;319;1.1;3;30;Partially cloudy
bangkalan;24/04/2024 09:00;28;34.5;27;94.32;0;0;;0;0;4.7;1.8;103.4;1009;27.5;4;490;1.8;5;30;Partially cloudy
bangkalan;24/04/2024 10:00;29;36.5;26.7;87.1;0;0;;0;0;5.4;8.2;107;1010.1;48.3;8;624;2.2;6;30;Partially cloudy
bangkalan;24/04/2024 11:00;29;36.8;27;88.99;0;0;;0;0;9.7;13;40;1009;27.5;10;555;2;6;30;Partially cloudy
bangkalan;24/04/2024 12:00;29;36.8;27;88.99;0;0;;0;0;10.8;22.3;50;1008;27.5;10;360;1.3;4;30;Partially cloudy
bangkalan;24/04/2024 13:00;29.5;36.5;26.1;81.99;0;0;;0;0;9.7;12.3;65;1007.6;70.9;10;299;1.1;3;30;Partially cloudy
bangkalan;24/04/2024 14:00;29;35.6;26;83.9;0;0;;0;0;9.7;11.2;60;1006;27.5;10;394;1.4;4;30;Partially cloudy
bangkalan;24/04/2024 15:00;29;35.6;26;83.9;0;0;;0;0;9;14.8;90;1006;27.5;10;378;1.4;4;30;Partially cloudy
bangkalan;24/04/2024 16:00;29.2;36.1;26;83.13;0;0;;0;0;11.5;10.9;107;1006.5;69.4;10;193;0.7;2;30;Partially cloudy
bangkalan;24/04/2024 17:00;29;36.8;27;88.99;0;0;;0;0;11.9;11.2;90;1006;27.5;10;65;0.2;1;30;Partially cloudy
bangkalan;24/04/2024 18:00;28;33.6;26;88.92;0;0;;0;0;13;13;90;1007;27.5;10;0;0;0;30;Partially cloudy
bangkalan;24/04/2024 19:00;28.4;35.2;26.8;91.07;0;0;;0;0;14;11.8;83;1007.4;45;10;0;0;0;30;Partially cloudy
bangkalan;24/04/2024 20:00;28;34.5;27;94.32;0;0;;0;0;14.4;13;80;1008;27.5;8;0;0;0;30;Partially cloudy
bangkalan;24/04/2024 21:00;29;36.8;27;88.99;0;0;;0;0;16.2;9.4;100;1009;27.5;8;0;0;0;30;Partially cloudy
bangkalan;24/04/2024 22:00;28;33.9;26.5;91.58;0.5;100;rain;0;0;14;6.2;80;1009.1;70.8;8;0;0;0;30;Rain, Partially cloudy
bangkalan;24/04/2024 23:00;29;36.8;27;88.99;0;0;;0;0;14.8;13;70;1009;27.5;8;0;0;0;30;Partially cloudy
bangkalan;25/04/2024 00:00;28;34.5;27;94.32;0;0;;0;0;15.8;9.4;30;1008;27.5;8;0;0;0;30;Partially cloudy
bangkalan;25/04/2024 01:00;28;34.6;26.9;93.77;0;0;rain;0;0;14.8;9.4;53;1008.2;63.3;7;0;0;0;30;Partially cloudy
bangkalan;25/04/2024 02:00;27;31.2;26;94.27;0;0;rain;0;0;14;5.4;20;1008;50;4;0;0;0;30;Partially cloudy
bangkalan;25/04/2024 03:00;27;31.8;27;100;0;0;rain;0;0;13.3;3.6;120.9;1007;50;5;0;0;0;30;Partially cloudy
bangkalan;25/04/2024 04:00;26.9;31;25.9;94.28;3;100;rain;0;0;11.9;3.1;187;1007.4;61.5;6.6;0;0;0;30;Rain, Partially cloudy
bangkalan;25/04/2024 05:00;27;31.8;27;100;0;0;;0;0;12.2;9.4;170;1007;50;5;0;0;0;30;Partially cloudy
bangkalan;25/04/2024 06:00;26;26;26;100;0;0;;0;0;11.9;5.4;170;1007;50;8;5;0;0;30;Partially cloudy
bangkalan;25/04/2024 07:00;26.1;26.1;25.8;98.05;1;100;rain;;0;13.3;13.6;97;1009.1;66.7;5.7;77;0.3;1;30;Rain, Partially cloudy
bangkalan;25/04/2024 08:00;26;26;25;94.23;0;0;;0;0;15.5;9.4;140;1009;89;5;207;0.7;2;30;Partially cloudy
bangkalan;25/04/2024 09:00;26;26;26;100;0;0;;0;0;17.3;14.8;110;1009;89;4;264;1;3;30;Partially cloudy
bangkalan;25/04/2024 10:00;26.6;26.6;25.4;93.49;6;100;rain;0;0;14.8;8.2;130;1009.8;84.7;5.2;298;1.1;3;30;Rain, Partially cloudy
bangkalan;25/04/2024 11:00;27;31.2;26;94.27;0;0;;0;0;14.4;3.6;76.9;1009;50;8;331;1.2;3;30;Partially cloudy
bangkalan;25/04/2024 12:00;26;26;26;100;0;0;;0;0;16.2;13;70;1008;50;5;430;1.5;4;30;Partially cloudy
bangkalan;25/04/2024 13:00;26.6;26.6;25.8;95.19;4;100;rain;0;0;18.7;2.3;60;1008.2;95.1;6.2;595;2.1;6;30;Rain, Overcast
bangkalan;25/04/2024 14:00;27;31.8;27;100;0;0;;0;0;18.4;7.6;68.6;1007;50;7;472;1.7;5;30;Partially cloudy
bangkalan;25/04/2024 15:00;28;34.5;27;94.32;0;0;;0;0;19.1;9.4;64.4;1007;50;10;302;1.1;3;10;Partially cloudy
bangkalan;25/04/2024 16:00;27.1;31.5;26.2;94.95;1;100;rain;0;0;18;2.9;40;1007.4;84.7;8.9;213;0.8;2;30;Rain, Partially cloudy
bangkalan;25/04/2024 17:00;27;31.8;27;100;0;0;;0;0;16.9;5.4;140;1008;50;10;86;0.3;1;30;Partially cloudy
bangkalan;25/04/2024 18:00;27;31.8;27;100;0;0;;0;0;13.3;5.4;150;1008;89;9;0;0;0;10;Partially cloudy
bangkalan;25/04/2024 19:00;26.4;26.4;25.6;95.31;0;0;;0;0;12.6;4.8;109;1008.1;84.7;8;0;0;0;10;Partially cloudy
bangkalan;25/04/2024 20:00;26;26;26;100;0;0;;0;0;12.2;7.6;170;1008;50;8;0;0;0;10;Partially cloudy
bangkalan;25/04/2024 21:00;26;26;26;100;0;0;;0;0;12.2;9.4;170;1009;50;8;0;0;0;10;Partially cloudy
bangkalan;25/04/2024 22:00;26;26;25.9;99.21;0;0;;0;0;12.2;1.2;138.5;1009.2;63.3;8;0;0;0;10;Partially cloudy
bangkalan;25/04/2024 23:00;26;26;26;100;0;0;;0;0;10.1;7.6;180;1009;50;8;0;0;0;10;Partially cloudy
bangkalan;26/04/2024 00:00;26;26;26;100;0;0;;0;0;11.5;1.8;119.6;1009;50;8;0;0;0;10;Partially cloudy
bangkalan;26/04/2024 01:00;26.2;26.2;25.5;95.48;0.2;100;rain;0;0;11.5;0.5;118.6;1008.5;56.1;8;0;0;0;10;Rain, Partially cloudy
bangkalan;26/04/2024 02:00;26;26;26;100;0;0;;0;0;6.8;9.4;100;1007;50;8;0;0;0;10;Partially cloudy
bangkalan;26/04/2024 03:00;26;26;26;100;0;0;;0;0;5.4;1.8;230;1007;50;8;0;0;0;10;Partially cloudy
bangkalan;26/04/2024 04:00;25.9;25.9;25.9;99.41;0.3;100;rain;0;0;7.2;1.2;300;1007.2;35;8;0;0;0;10;Rain, Partially cloudy
bangkalan;26/04/2024 05:00;26;26;25;94.23;0;0;;0;0;9.4;1.8;200;1007;27.5;5;0;0;0;10;Partially cloudy
bangkalan;26/04/2024 06:00;26;26;26;100;0;0;;0;0;12.6;7.6;140;1008;27.5;5;10;0;0;10;Partially cloudy
bangkalan;26/04/2024 07:00;26.8;30.5;25.7;93.89;0;0;;;0;15.1;10.6;133;1008.4;35;10;166;0.6;2;30;Partially cloudy
bangkalan;26/04/2024 08:00;29;36.8;27;88.99;0;0;;0;0;20.5;11.2;120;1009;27.5;10;395;1.4;4;30;Partially cloudy
bangkalan;26/04/2024 09:00;29;36.8;27;88.99;0;0;;0;0;20.5;11.2;120;1009;50;10;607;2.2;6;30;Partially cloudy
bangkalan;26/04/2024 10:00;30.4;38.7;26.4;79.46;2;100;rain;0;0;19.4;10;85;1009.1;60;10;742;2.7;7;30;Rain, Partially cloudy
bangkalan;26/04/2024 11:00;31;42.4;28;84.11;0;0;rain;0;0;19.1;16.6;70;1008;27.5;10;654;2.4;7;60;Partially cloudy
bangkalan;26/04/2024 12:00;31;37.7;25;70.48;0;0;;0;0;17.3;20.5;70;1007;27.5;10;900;3.2;9;60;Partially cloudy
bangkalan;26/04/2024 13:00;30.8;38.8;26;75.4;0;0;rain;0;0;16.6;11.4;97;1006.9;53.1;10;865;3.1;9;60;Partially cloudy
bangkalan;26/04/2024 14:00;30;38.8;27;84.01;0;0;rain;0;0;18;20.5;80;1006;27.5;10;546;2;5;60;Partially cloudy
bangkalan;26/04/2024 15:00;31;40.6;27;79.33;0;0;rain;0;0;20.5;20.5;80;1005;27.5;10;350;1.3;4;60;Partially cloudy
bangkalan;26/04/2024 16:00;31;40.1;26.6;77.49;0;0;rain;0;0;23;20.5;70;1005.4;45;10;51;0.2;1;30;Partially cloudy
bangkalan;26/04/2024 17:00;30;38.8;27;84.01;0;0;;0;0;23.4;18.4;90;1006;27.5;10;16;0.1;0;30;Partially cloudy
bangkalan;26/04/2024 18:00;29;36.8;27;88.99;0;0;;0;0;23.8;18.4;90;1006;27.5;10;0;0;0;30;Partially cloudy
bangkalan;26/04/2024 19:00;29.7;37.8;26.6;83.49;0;0;rain;0;0;23.8;16;73;1006.9;38.3;10;0;0;0;30;Partially cloudy
bangkalan;26/04/2024 20:00;29;36.8;27;88.99;0;0;;0;0;29.2;14.8;80;1008;27.5;10;0;0;0;15;Partially cloudy
bangkalan;26/04/2024 21:00;29;36.8;27;88.99;0;0;;0;0;29.2;14.8;80;1009;27.5;10;0;0;0;30;Partially cloudy
bangkalan;26/04/2024 22:00;28.5;35.7;26.9;90.72;0;0;;0;0;28.1;12.4;83;1009.4;38.3;8;0;0;0;30;Partially cloudy
bangkalan;26/04/2024 23:00;29;36.8;27;88.99;0;0;;0;0;23.8;13;80;1009;27.5;8;0;0;0;30;Partially cloudy
bangkalan;27/04/2024 00:00;28;34.5;27;94.32;0.3;100;rain;0;0;24.1;14.8;90;1009;27.5;8;0;0;0;30;Rain, Partially cloudy
bangkalan;27/04/2024 01:00;28.7;35.5;26.5;88.41;0;0;;0;0;22;5.4;77;1008.8;44.7;8;0;0;0;30;Partially cloudy
bangkalan;27/04/2024 02:00;28;33.6;26;88.92;0;0;;0;0;22;11.2;100;1007;27.5;8;0;0;0;30;Partially cloudy
bangkalan;27/04/2024 03:00;28;33.6;26;88.92;0;0;;0;0;16.6;9.4;110;1007;27.5;8;0;0;0;30;Partially cloudy
bangkalan;27/04/2024 04:00;27.9;33.3;25.9;88.56;0;0;;0;0;15.1;6.8;130;1007.3;35;8;0;0;0;30;Partially cloudy
bangkalan;27/04/2024 05:00;27;31.2;26;94.27;0;0;;0;0;18.4;5.4;130;1007;27.5;8;0;0;0;30;Partially cloudy
bangkalan;27/04/2024 06:00;27;31.2;26;94.27;0;0;;0;0;23;9.4;130;1008;27.5;8;10;0;0;30;Partially cloudy
bangkalan;27/04/2024 07:00;29;34.6;24.9;78.6;0;0;;;0;25.9;10.6;130;1008.4;35;10;168;0.6;2;30;Partially cloudy
bangkalan;27/04/2024 08:00;30;35.1;24;70.29;0;0;;0;0;27;11.2;120;1009;27.5;10;385;1.4;4;30;Partially cloudy
bangkalan;27/04/2024 09:00;31;37.7;25;70.48;0;0;;0;0;25.9;14.8;110;1009;27.5;10;596;2.1;6;30;Partially cloudy
bangkalan;27/04/2024 10:00;32;37.9;23.9;62.35;0;0;;0;0;24.8;15.4;83;1009.2;35;10;758;2.7;8;60;Partially cloudy
bangkalan;27/04/2024 11:00;32;40.6;26;70.66;0.2;100;rain;0;0;23;20.5;90;1008;27.5;10;885;3.2;9;60;Rain, Partially cloudy
bangkalan;27/04/2024 12:00;33;42.1;26;66.78;0.8;100;rain;0;0;22;22.3;80;1008;27.5;10;913;3.3;9;30;Rain, Partially cloudy
bangkalan;27/04/2024 13:00;33;42.3;26;66.79;0;0;rain;0;0;20.5;22.9;80;1007.2;28.3;10;875;3.2;9;30;Partially cloudy
bangkalan;27/04/2024 14:00;33;42.1;26;66.78;0;0;rain;0;0;19.4;24.1;100;1006;27.5;10;766;2.8;8;30;Partially cloudy
bangkalan;27/04/2024 15:00;32;40.6;26;70.66;0.4;100;rain;0;0;17.6;25.9;80;1006;27.5;10;593;2.1;6;30;Rain, Partially cloudy
bangkalan;27/04/2024 16:00;32;39.3;25;66.59;0;0;;0;0;17.6;23.4;80;1006.3;31.7;10;376;1.4;4;30;Partially cloudy
bangkalan;27/04/2024 17:00;30;36.2;25;74.63;0.1;100;rain;0;0;16.9;20.5;90;1007;27.5;10;142;0.5;1;30;Rain, Partially cloudy
bangkalan;27/04/2024 18:00;30;37.4;26;79.2;0.1;100;rain;0;0;15.1;22.3;80;1007;27.5;10;0;0;0;15;Rain, Partially cloudy
bangkalan;27/04/2024 19:00;29.5;37.6;26.7;84.79;0;0;;0;0;16.2;14.2;77;1008.3;31.7;8;0;0;0;30;Partially cloudy
bangkalan;27/04/2024 20:00;29;36.8;27;88.99;0;0;;0;0;16.9;14.8;80;1009;27.5;8;0;0;0;30;Partially cloudy
bangkalan;27/04/2024 21:00;29;36.8;27;88.99;0;0;;0;0;18.7;13;100;1010;27.5;8;0;0;0;30;Partially cloudy
bangkalan;27/04/2024 22:00;29.5;37.7;26.9;85.71;0;0;;0;0;22;7.3;75;1010.2;30.8;8;0;0;0;30;Partially cloudy
bangkalan;27/04/2024 23:00;29;36.8;27;88.99;0;0;;0;0;22.3;14.8;90;1010;27.5;8;0;0;0;30;Partially cloudy
bangkalan;28/04/2024 00:00;29;36.8;27;88.99;0.1;100;rain;0;0;23.4;14.8;90;1009;27.5;8;0;0;0;30;Rain, Partially cloudy
bangkalan;28/04/2024 01:00;28.3;35;26.8;91.6;0;0;;0;0;25.2;9.4;133;1009.2;28.3;8;0;0;0;30;Partially cloudy
bangkalan;28/04/2024 02:00;28;33.6;26;88.92;0.8;100;rain;0;0;27.4;7.6;160;1009;27.5;8;0;0;0;30;Rain, Partially cloudy
bangkalan;28/04/2024 03:00;28;33.6;26;88.92;0.7;100;rain;0;0;27.7;1.8;111.4;1008;27.5;8;0;0;0;30;Rain, Partially cloudy
bangkalan;28/04/2024 04:00;27.2;31.6;25.9;92.26;0;0;;0;0;28.4;5;190;1008.3;28.3;8;0;0;0;10;Partially cloudy
bangkalan;28/04/2024 05:00;27;31.2;26;94.27;0;0;;0;0;28.4;1.8;250;1008;27.5;5;0;0;0;10;Partially cloudy
bangkalan;28/04/2024 06:00;27;31.2;26;94.27;0;0;;0;0;29.5;1.8;107.3;1009;27.5;5;10;0;0;10;Partially cloudy
bangkalan;28/04/2024 07:00;29.1;36.1;26.2;84.69;0;0;;;0;31;5.1;116;1009.5;34.7;7.7;170;0.6;2;30;Partially cloudy
bangkalan;28/04/2024 08:00;31;40.6;27;79.33;0;0;;0;0;31;14.8;110;1009;27.5;8;404;1.5;4;30;Partially cloudy
bangkalan;28/04/2024 09:00;32;40.6;26;70.66;0.2;100;rain;0;0;28.4;18.4;80;1010;27.5;10;618;2.2;6;30;Rain, Partially cloudy
bangkalan;28/04/2024 10:00;32.9;41.9;25.9;66.51;0;0;rain;0;0;26.3;17.2;90;1009.4;31.7;10;780;2.8;8;30;Partially cloudy
bangkalan;28/04/2024 11:00;33;42.1;26;66.78;0.2;100;rain;0;0;24.8;20.5;70;1009;27.5;10;851;3.1;9;60;Rain, Partially cloudy
bangkalan;28/04/2024 12:00;33;43.8;27;70.84;0.1;100;rain;0;0;23.4;20.5;70;1008;27.5;10;865;3.1;9;60;Rain, Partially cloudy
bangkalan;28/04/2024 13:00;33.7;42.9;25.8;63.39;0;0;;0;0;21.2;16.6;91;1008.3;43.1;10;863;3.1;9;60;Partially cloudy
